Date,Clenow 动量 (Stocks on the Move),Minervini 趋势模板,HQM 高质量动量,"多因子动量 (FIP+偏度, Top5)",RSI(2) 均值回归 (Connors),动量 12-1 前 10% (Jegadeesh-Titman),52 周新高接近度 (George-Hwang),低波动 前 25% (long-only),低贝塔 前 10% (Betting Against Beta 多头腿),残差动量 前 10% (Blitz-Huij-Martens),短期反转 周度 10 只,12 个月季节性 (Heston-Sadka),一致性动量 (t−7..t−1 与 t−6..t 双前 10%),历史新高趋势跟踪 + ATR 止损,本仓库 C20 成交额加权 (strategy_final.py),本仓库 v6 动量 Top20 + 趋势过滤 (momentum.py),SPY 买入持有
2016-01-20,-0.006113969998264292,-0.011824371537295247,-0.0086451541818066,1.0039682189623515e-05,-0.0037075320795829985,-0.00812959403801864,-0.01236990904568535,-0.014958210399000766,-0.019687676768247692,-0.010372329995645758,-0.01428029868950451,-0.009582876021250802,-0.005235685993998592,-0.018676314461972487,-0.00992991683168366,1.0039682189623515e-05,-0.012815129658334645
2016-01-21,0.0016690722773064718,-0.0035878454839769367,0.002027752904649354,1.0833333409021772e-05,0.009217559300660249,0.0034969787753197507,0.0013687727426755808,0.0006395953056455366,-0.0009201931931049449,0.0012648141951224023,0.04406662818176163,-0.0073742660302771055,0.004022682567228088,-0.0009891666665909783,0.00595018221636005,1.0833333409021772e-05,0.005602197915397067
2016-01-22,0.013265280546967387,0.021960037193710535,0.021096887947554398,1.1428570936596582e-05,0.0285544115490778,0.025823299535897855,0.02011584656413242,0.018283434636285383,0.017267519161865537,0.024504741591938703,0.01624973755983788,0.018293703899604413,0.018638473246611074,0.01737127546398054,0.020183219254301093,1.1428570936596582e-05,0.02051520439202359
2016-01-25,-0.0045628633370524765,-0.0027084620385876236,-0.010457588323657367,1.0912698649224782e-05,-0.0021038319126653743,-0.01660821228950278,-0.01165670957100265,-0.007810472359449074,-0.008478520352722894,-0.014630379654647894,-0.029039497409864633,-0.013443008504325879,-0.014670439345689686,-0.003983954867872064,-0.017178009593215613,1.0912698649224782e-05,-0.015116830660659386
2016-01-26,0.00599608059662127,0.02039222861535516,0.008990707280650935,1.1904762377814641e-05,0.004949723874913449,0.010354849882555087,0.01160988782744941,0.012097624392236488,0.007977924644732896,0.015374783871239769,0.020778322814635354,0.0068639026738331966,0.01125121983029442,0.010428268537658103,0.014555342612750415,1.1904762377814641e-05,0.013643600109538578
2016-01-27,-0.006682201439060837,-0.010102231651829597,-0.012479859466822452,1.1904762377814641e-05,-0.0091942597352657,-0.017926643268032897,-0.007954841544446666,-0.0019025616965606517,-0.005673028893700286,-0.010306251597529511,0.008444232074214906,-0.02565349683113912,-0.014952964793041036,0.0022903307530556622,-0.013544029939629873,1.1904762377814641e-05,-0.01088370037799613
2016-01-28,0.0094006811439662,0.015410679661803952,0.005466380420476083,1.2619047174378047e-05,0.0054887291685868445,0.016705803955461677,0.002684008163697258,0.005417820532565199,0.008622006420108177,0.004899655523915856,-0.005863607271025544,0.02267043316818408,0.014646388371374344,0.003698096898105245,0.008639813100482886,1.2619047174378047e-05,0.0052093068293586064
2016-01-29,0.01163148628700253,0.01911333583154304,0.023091839269827275,1.1904762377814641e-05,0.03139146853297491,0.023080119670077115,0.025160575814603344,0.02229830241634485,0.01845697822854903,0.02406672236103219,0.0374783256584722,-0.009155473207562615,0.020348839378679054,0.014990619548697452,0.025084110597591757,1.1904762377814641e-05,0.02437757440078836
2016-02-01,0.004093578362723564,0.007405243929934092,0.007551504240864027,1.1706348685991197e-05,0.0004458270061504982,0.004981991881851956,0.004464966955213948,0.003070165927979941,0.012714150393665778,-0.002874899165991664,0.007148816517723623,0.007743681509540672,0.007685927762699234,0.009833277921524426,0.0013699924538888126,1.1706348685991197e-05,-0.00036144302968499353
2016-02-02,-0.004454934859338454,-0.008462459707932055,-0.0038679048798548063,1.3095238615596106e-05,-0.00794895468098038,-0.02447672733834665,-0.013854002212200355,-0.0085442259672136,-0.004388997217601633,-0.02470381049440539,-0.027396637223963384,-0.03231356043035291,-0.019842263592838527,-0.005724723983693525,-0.021236574465983746,1.3095238615596106e-05,-0.01802246816647457
2016-02-03,-0.00779882792050409,-0.013404867185001876,-0.0041841973785791495,1.3214285884584698e-05,0.0024920129887118494,-0.010998261907651945,0.0007552669773487842,0.00593458370835153,0.008640987440684395,-0.005646997208144941,0.011508544643626563,0.0072973428580751145,-0.006680727781947178,-0.000527655279891438,0.0052779509175276814,1.3214285884584698e-05,0.005994977882128882
2016-02-04,-0.007374367339054172,-0.01525924069271482,-0.01311038299008024,1.1230158427404978e-05,0.0031798608491897078,-0.004813371094922841,-0.0036193017127515983,-0.0005687486772015751,-0.009372294745064472,0.004903123844567401,-0.003504215412783616,0.013527215321233233,-0.0035791852735328625,-0.013387278971470839,0.0042759629185674585,1.1230158427404978e-05,0.0015683940151769438
2016-02-05,-0.015179418966537609,-0.02875036001248537,-0.013782225173568387,1.1031745918213376e-05,-0.03583652293443679,-0.038243270481812294,-0.019692706746341784,-0.006917084411933507,-0.0019504552507929194,-0.027783372410403552,-0.03814952260982208,-0.03370869165335964,-0.030343428223056815,-0.0007141369240210941,-0.023029944853814585,1.1031745918213376e-05,-0.019049878288472155
2016-02-08,-0.00528565188839463,-0.0037123249348363085,-0.0064800365328324325,1.0317459939018129e-05,-0.024369042702087305,-0.027151379727319166,-0.015076026632261739,-0.005851389024838279,-0.006969572031470561,-0.02637098257920042,-0.02388218070149084,-0.03233069041615241,-0.022380433267268532,-0.0018868718382399798,-0.019048093537263697,1.0317459939018129e-05,-0.013461223971250269
2016-02-09,0.0037468898331474605,0.007279175031194265,0.004713926628805839,1.1904762377814641e-05,-0.0012710021333469943,0.009971161175535008,0.006367672549162283,0.0053754815407872835,0.0005266830715248368,0.005327406026493773,0.007273225767772316,0.00030428468073243894,0.006626872190917081,-0.0002479448275523777,-0.0011046102512123005,1.1904762377814641e-05,5.401595936738168e-05
2016-02-10,0.002782639835491313,0.007837301164762315,-0.0021032453440825516,1.1825397137611633e-05,-0.0037767374020877967,0.008001093421628983,0.0035251265278492296,0.0018907340502422806,0.0017482677817152324,0.0063547069074095,0.008045681290549441,0.0018809969305392804,0.007533352319830064,-0.0062188074552625506,0.0014788266237521785,1.1825397137611633e-05,-0.0008629366225448853
2016-02-11,-0.004101878378991104,-0.0007561510835891573,-0.006899539652843286,1.0833333409021772e-05,0.004562420236464018,-0.006513737932319982,-0.013214086565382716,-0.011899745244659317,-0.009816014165769514,-0.01534718752297265,-0.0029558649531207706,-0.0028510080156350986,-0.005314575501421372,-0.013827921589025844,-0.012722793484080484,1.0833333409021772e-05,-0.013008113360823526
2016-02-12,0.0018625669939896872,0.007372121648267523,0.007262460009720259,1.0714286140033178e-05,0.012811623378819248,0.01768057680744766,0.016857206965559143,0.012039924398303446,0.008695290293965336,0.025203613824038747,0.019072535451275238,0.02818172380345052,0.015013858123212227,0.008072730092630955,0.021919281115504334,1.0714286140033178e-05,0.02061696091826737
2016-02-16,0.009100041131325209,0.01977361296826853,0.01165669460695019,1.0833333409021772e-05,0.011809356630181008,0.02118449799723863,0.014937506131101355,0.01138696222180394,0.008266097890613193,0.021740470807707392,0.04159456838035551,0.036349537492891756,0.02121711214160064,0.017289371485809567,0.020944726485453022,1.0833333409021772e-05,0.01687807277736786
2016-02-17,0.003786872523764828,0.011065961305167519,0.00971851107774118,1.1626984628420029e-05,0.011212474210499857,0.019831628083328535,0.01312178696488996,0.007619365746798353,0.005876289652955842,0.01565971022101434,0.039563456255197735,0.04407410122763966,0.019459989166118664,0.012062304441948921,0.0222216223030772,1.1626984628420029e-05,0.016335108307321988
2016-02-18,-0.0039488147526113146,-0.0013751022977386846,0.0008063152896748562,1.1428570936596582e-05,0.008288146206224995,-0.010412008102481652,-0.002325448003742391,0.0021296035512249857,0.008385520328698517,-0.008205378456945838,-0.01816257947122295,-0.0025322276952460055,-0.00896663877017574,0.005023627928547769,-0.0061685962343528584,1.1428570936596582e-05,-0.004096195112241352
2016-02-19,9.817797116301686e-05,-0.00233082568787069,0.0025390325010668673,1.1230158427404978e-05,0.002632379306391675,0.0061613651655940144,0.0034145190275806777,0.00022687375170925514,-0.002889665796436952,0.005922861093947712,-0.00787388525954522,0.0030719153960540443,0.004298819294609456,0.005344843521485237,-0.0008671809331488966,1.1230158427404978e-05,-0.00046860201218323905
2016-02-22,0.0027647089808507798,0.005644548662568221,0.00824092969560855,1.1626984628420029e-05,0.00641567856112871,0.016366506243509424,0.010417343039042064,0.007798638882975833,0.010770971954638511,0.01577484925278614,0.012830797041706534,0.026832211592095888,0.015772518750719212,-0.012144304989401253,0.018570650982552422,1.1626984628420029e-05,0.014479134457421772
2016-02-23,-0.0011652633570228585,-0.00040244451462878534,-0.0034195701287472622,1.2619047174378047e-05,-0.002549905579349529,-0.008538952929944105,-0.005944387919797758,-0.004724609062557928,0.003064028819509368,-0.012497447679950794,-0.005494018128468215,-0.02021882864633887,-0.006168505939984602,-0.0032186944174556497,-0.01485666399592776,1.2619047174378047e-05,-0.012629361129099959
2016-02-24,0.002463112761224515,0.002177587898508695,0.007414964942110935,1.2499999905389453e-05,0.00017315451650426526,0.008832622876252385,0.005281493159134059,0.0031014558231459996,0.0031756553951182475,0.0017905835815719149,0.008224986031520033,0.009253246461500825,0.00825727786240988,0.004122197377916406,0.006015913275168853,1.2499999905389453e-05,0.004575598800206082
2016-02-25,0.0037830454370401043,0.017851827045889685,0.014174575731115874,1.2301587396197849e-05,0.015137499850198802,0.01853703790038928,0.013597069456888114,0.011858152489645103,0.011108538756669796,0.01553558926262805,0.0110340394940421,0.010628429039538798,0.014164059719618214,0.009107843291786951,0.011356404004150774,1.2301587396197849e-05,0.012111961830152618
2016-02-26,-0.0028432821919535775,-0.013168347406434685,-0.015429615744449085,1.2023809646803235e-05,-0.002862896320592924,-0.003087383594865738,-0.006065929834258357,-0.009802552015713444,-0.015833185620533416,0.0046766968685273275,-0.014211466529326847,0.001986063973259347,-0.0011373949848913145,-0.015276839090077807,0.00042282158404720907,1.2023809646803235e-05,-0.00230148518774409
2016-02-29,-0.0011375142184967314,-0.006794983813722524,-0.005390765199336546,1.2222222155994839e-05,-0.00038064998334314947,-0.010019169490706262,-0.007377869649969994,-0.0056766435693180115,-0.0007977556244181431,-0.011891437986295514,-0.010648376495294877,-0.002591813118150702,-0.009416089241287232,-0.00579115627718425,-0.006924129405471086,1.2222222155994839e-05,-0.007842616793607204
2016-03-01,0.0021750777118259615,0.0113078362683743,0.00851955395325003,1.2698412414581055e-05,0.008020010941031863,0.019436783252839634,0.015039208407816196,0.012165777420556386,0.001988281381438156,0.020008621420760896,0.025389602277832796,0.026787050739296516,0.022780536030751152,0.012747454597660322,0.026885898230459088,1.2698412414581055e-05,0.02350722630834068
2016-03-02,0.0006622965380172599,0.001796869808190803,0.0035781646224088363,1.2023809646803235e-05,0.0033157499095218096,0.0020377406504229357,0.002237309065364363,0.0022912292092973656,0.004335147765720261,0.0010512014094547248,0.014376086221202275,0.003978415002808671,-0.0010603480192330475,0.00444725739260719,0.005741769595588152,1.2023809646803235e-05,0.004492518590071493
2016-03-03,-0.0006228613236166434,0.004292270243591071,0.0021183208377789525,1.0436508390638564e-05,0.0003772227726625511,0.0014729366799606195,0.00295776479719866,0.004457846871962805,0.005593789040860218,0.005450073531459692,0.006277150000507435,0.005158069577525171,0.003559827247946874,0.003741802027585591,0.005353002422902038,1.0436508390638564e-05,0.003919527329877104
2016-03-04,-0.0007359879561820199,-0.0033983267124833424,-0.0005843395090298735,1.0515872448209733e-05,0.003644524514945249,-0.0009123273452511884,0.0010896582466012462,0.0038138707697587854,0.005164758768735035,0.0011601417650768777,0.004006350719984629,0.003520056523129861,-0.0034857184919196513,0.00046240076455617934,0.004765670631392221,1.0515872448209733e-05,0.003253308596042226
2016-03-07,-0.0008873893475551407,-0.006363390762790639,-0.0006453091918928715,1.0515872448209733e-05,-0.010612499747739,-0.010478339772584708,-0.0032095449370647625,-0.0004969857302232063,0.00509716638746715,-0.006127799690372172,0.005719699396851165,0.004492652187722203,-0.011240298141814143,0.0007671430183832322,-0.00017933792447876785,1.0515872448209733e-05,0.0007983554547530414
2016-03-08,-0.00016944676891011184,-4.078020451369984e-05,-0.0016094144020745887,1.2103174887006245e-05,0.0018536915658237548,0.0004320298708780732,-0.0017350021518450394,-0.00023274259046060123,0.0037745600294658674,-0.001618421601035397,-0.006483582230091785,-0.019043192645277242,-0.002997370224661436,0.0002377818904594133,-0.01537659739961594,1.2103174887006245e-05,-0.010917863025955876
2016-03-09,0.0021867262001475807,0.0066335900956918,0.005901822750997146,1.1428570936596582e-05,0.0028627578316031206,0.0073879254570439565,0.0051198833925749105,0.003505625712114822,0.005715230499820962,0.005526586569741335,0.0005701969755073895,0.0030910309822267954,0.006078267549237723,0.003584432356196056,0.005851359978239203,1.1428570936596582e-05,0.0049395600762607295
2016-03-10,-3.5454766118877535e-05,0.0034104664199657497,0.002377622371417844,1.2023809646803235e-05,0.010047290086363667,0.0024932856805871787,0.0027390489315792794,0.00019096047813179832,0.004400547693235863,0.0005076622504991916,0.0047957282515085015,0.003191045336863144,0.0030370081436351354,0.004491062867210417,0.0009565674076009697,1.2023809646803235e-05,0.0008022868086157153
2016-03-11,0.0035065507427853334,0.008714062818247778,0.008191644075824388,-0.0009877777778440054,0.009463604128301432,0.013209519549474743,0.011691285594667051,0.011311064826202095,0.005419302082668066,0.013633971141109109,0.018076070173057773,0.02223641133208658,0.016186287311657978,0.008089830587212412,0.018971041187598146,1.2222222155994839e-05,0.01613762519430728
2016-03-14,0.002848021914396116,0.0006891032644924821,-0.000750104685168185,0.00017903538461310625,0.0006611081364836298,0.0019193795384928353,0.00030225261383815265,-0.0014134662986031823,-9.134033450374727e-05,0.00030639983457869864,0.0038818592004314814,-0.002014213754434709,0.0017375780592253072,-0.0010199679333145857,-0.0005840406500781789,1.2222222155994839e-05,-0.0012826986820526631
2016-03-15,0.0017059149377219895,0.0008858580015852289,-0.0009988810188290577,0.001038612747432208,-0.0005074028085961085,0.0014861919343952736,0.000344090889183371,0.0009904226729590113,-0.0012991185870012373,0.0005820829730614167,-0.013134021393204688,-0.009815357349051222,-0.0004012798527919312,-0.0024358902853884516,-0.003771729720222656,1.2896824923772659e-05,-0.0016294906081182337
2016-03-16,0.0014844892022836558,0.007871741128439167,0.008288842466443002,0.010829884289029031,0.01074560949344763,0.00788477380913143,0.0058989699597716255,0.005503874484174032,0.0077159958234980005,0.0053497221617026455,0.015880602820413245,0.007535230319545497,0.00728770617721642,0.003715931715633164,0.007826951578232209,1.1904762377814641e-05,0.005787375148722962
2016-03-17,0.006502749811426241,0.006514430603025411,0.0041840718541733294,-0.001752022545280574,0.0033305030969539105,0.0014779097428988947,0.005700018691207149,0.008886780236913467,0.00578837064019155,0.006298483025093418,0.0067733523081194595,-0.001614885916979753,0.00011304535125625475,0.002598297933855607,0.005796511684090955,1.0912698649224782e-05,0.006344160112188524
2016-03-18,-0.0052757862892143376,-0.00547209588611213,0.0004723432300377487,-0.0008043806184210172,0.006867224097550017,-0.002255645075749478,0.0014092209856970289,0.0001870123160844247,-0.004083270441528348,-0.00015303475619035428,0.002544811739245035,0.012829679988908226,0.0009275176736245486,0.0007750655032094686,0.005673660068274987,1.1111111158416386e-05,0.003929795689638249
2016-03-21,-0.002028194725847286,-0.0019969749306571367,-0.0001293989475159842,-0.0007261568342646055,-0.0023757989492976706,-0.00017631275519595173,-0.0010209457869045117,-0.0006752027073882819,-0.00023824639316563927,0.0014173237918311786,0.008710060710993605,-0.0008020428047062846,0.0019252052083138433,-0.0006224420580480379,0.0014361073079134476,1.1428570936596582e-05,0.001418444727466106
2016-03-22,-0.0051269805924319956,-0.0009252141463324016,-0.002828694796313278,0.0018739224073774795,0.004121704697317173,0.001353369982943505,-0.0012933088203567135,-0.0022943469419217538,-0.0038085184065819143,-0.0008634705600946594,0.009682609291652088,0.0005983050122983142,-9.572920136651788e-05,-0.0019103797682229744,-0.0006919017189085186,1.1706348685991197e-05,-0.0005373811993311106
2016-03-23,0.0010067569659896654,0.0021289469921158843,-0.0008484175952538331,0.004510396142425732,-0.010643636067856852,0.001303344651437638,-0.00036438223782368393,0.0005472944642150655,0.002454709032700831,-0.0016715847766850334,-0.012116200686520598,-0.01309102230081161,-0.001815058425894966,0.0018072236450421312,-0.009544459167648914,1.1626984628420029e-05,-0.00659976190028666
2016-03-24,0.0009129988619135167,-0.0011401588642674149,-0.0002654255787076517,0.0018165405829124021,-0.00025470770346206433,-4.689094428414757e-05,-0.0006733664567215536,-0.0012834307600619924,-7.420487497200903e-05,0.00037779593885662016,0.0014601112232346552,-0.0020100864521902127,-0.0022132518121920656,-0.0020441805541151787,-0.0003496402568179211,1.0912698649224782e-05,-0.0004423742278104603
2016-03-28,0.0028591091079869847,0.0022852561489783785,0.0034454804312857505,0.006080920834958572,0.004023777959358678,0.003141737486900909,0.0033483829615405295,0.003082857837508009,0.0027169683468201097,0.0027546852219850204,-0.003028152755785063,0.0020528042992568824,0.003434377867416281,0.002940927830394076,0.0008617709778109659,1.0119047429826525e-05,0.0005902710847951465
2016-03-29,0.012078011286150018,0.012685452424143647,0.012647417568714684,0.014951793694388546,0.008978376322349374,0.011916581792663444,0.011337161760128708,0.01071962305240295,0.011020648177364893,0.009622298038607374,0.00313136616515996,0.012024815004342966,0.012912630795038661,0.005703835547697292,0.01022212936252254,8.928571192045061e-06,0.009250384955314717
2016-03-30,0.0013153558873861728,0.0020958178090055286,0.002088405426386508,-0.0020809858726686522,0.0025714864799691187,0.0022357657313838413,0.0028551488173354095,0.00217810829133487,-0.0003177140888815987,0.0036685373772976262,0.0077934318672601725,0.003595405228741108,0.004266165819521751,0.0020441711685178837,0.0041093225156027275,7.3412699358803885e-06,0.004387741183200289
2016-03-31,-0.0018272193941428864,-0.0007093153092259058,-0.0020165223632531886,-0.0002748530078165597,-0.0015103527289615816,-0.0027580411601078395,-0.0011606682846278884,-0.000874465972864226,0.0013042813732680014,-0.00514162819991215,-0.0028903074607841426,-0.003255245822550793,-0.0023181716775125356,-0.002917942509799808,-0.001670269898126317,-0.0009923412696946235,-0.0024270336855628516
2016-04-01,0.006832010131536694,0.00675620940242821,0.006319126240472979,0.008822644173997682,0.005373619482915043,0.009199746791362927,0.007849993909866276,0.007703280206799593,0.006081438283019822,0.00956636778498365,-0.009890288222626567,0.003373989626110229,0.008026334101438727,0.009272005271927154,0.0058764402045403345,0.011737745836714192,0.0068117886674075034
2016-04-04,-0.003883517216426838,-0.0017521838363541368,-0.005027470920521544,-0.00722334515876201,-0.005297073026424269,-0.0008227380107790555,-0.0028118075438874164,-0.004007835100256561,-0.0034497228491946422,-0.00481662924676891,-0.009453673461045742,-0.007959611989954051,-0.005149576582378434,0.004152182859206729,-0.0052543733289440835,-0.004766650086004442,-0.003237731532612309
2016-04-05,-0.010911465799922419,-0.00963989147541685,-0.011087491928654401,-0.0036611162706280684,-0.01582066988957862,-0.010531012302782295,-0.010434099123947028,-0.009513116436226914,-0.013823746769890684,-0.008437522010606649,-0.0009391477195963304,-0.007566387669207076,-0.009610428153703571,-0.008937946271154474,-0.009195899969716216,-0.009464024856541114,-0.00998779084269441
2016-04-06,0.003131261403164128,0.007155598968321878,0.0030500778861720064,0.002630444166313214,0.0014915798269125864,0.009467004764365194,0.006364164121243772,0.005840004131046699,0.0013580270893582135,0.007789684898402363,0.008808367073035436,0.01409953231273756,0.0088413984819763,0.008610578885523811,0.011226528632329431,0.007767605843510795,0.010921051782437186
2016-04-07,-0.0025228996817628483,-0.008535424950911058,-0.00662300574203308,-0.003336325120471862,-0.00034017534322719673,-0.008121192409287853,-0.007890503655362147,-0.006865632811416082,-0.0033692992223910466,-0.010266914759674488,-0.02241960778240111,-0.011395982636349762,-0.009064952847204771,-0.00950430679595626,-0.012798056593519585,-0.0077806185614052985,-0.011966139487604388
2016-04-08,0.00012785111953620855,0.0018007976665291268,0.004547271813787586,-0.00589233179800983,0.004548426959554989,0.00017084304775504878,0.0020778487981293874,0.0035571680727287643,0.003819274260720663,0.0035926901816545082,0.014319336936906403,0.006632046690830576,0.000572675125295126,0.0036115944430345154,0.0024153561185265675,-0.0004962742537849976,0.002696657615557374
2016-04-11,-0.002650624833358871,-0.0017630607577260758,-0.0015676209168957683,-0.008238727687728393,-8.97433799561583e-05,-0.004590713159358047,-0.00420171549868411,-0.00437696002230656,-0.0020126836449405362,-0.004434169284925155,0.010197690144145989,-0.0009234714573454192,-0.004893678550446708,-0.003369707307455316,-0.0023626746302198636,-0.004087346008434911,-0.0023466534567921915
2016-04-12,0.0060236701116121415,0.004261873857673244,0.005482516184649639,-0.0008455208193584614,0.005009500017643051,0.0053586287356371665,0.0056484228635000095,0.007617849157841108,0.005866643996314061,0.0052379303797660814,0.02285603119550146,0.02085119057112875,0.005847497766451439,0.005135539445277298,0.011351075803530095,0.0067584247999774106,0.009312429295452285
2016-04-13,-0.006263442498673299,-0.0005094053922558113,-0.001995138210200438,-0.00013744543636922324,0.021375644499885528,0.0015008540521777114,0.0002903593510891632,-0.0005436883123583915,-0.006687348666723342,0.001964509395939934,0.03000883864403778,0.013718892768204956,0.005647080457609126,0.0008866648382975739,0.014154148082800733,-0.0009411730249975284,0.010101103074924067
2016-04-14,-0.005788415443510801,-0.004070552318101019,-0.005265736441597226,-0.006500666075213489,-0.004884346859668633,-0.004168140543396186,-0.0034684751042047567,-0.00292101121869569,-0.0015653552363880199,-0.0022681318764272676,0.005505595130819982,-0.00037858359628356554,-0.0020202890484233827,-0.004660264971089898,0.0005150131485496428,-0.002865640985073488,4.7905043871754316e-05
2016-04-15,0.007096607540721782,0.004075358013493965,0.005234846575246062,0.0034703642765129992,0.00528313272112101,0.003737938439363553,0.004127118007355017,0.004450610998533342,0.008808966223107378,0.0033075567803892043,-0.004144779682422141,0.0008642433622640508,0.0032681964852758734,-0.000541463261307975,-0.0012770431567569406,0.005817365399880979,-0.0011054080034211822
2016-04-18,0.0038434660945944684,0.005976818708201182,0.0048125053012586586,0.008353674804382531,0.0042017293023190365,0.007112622746803859,0.005684572711896339,0.00465481018737126,0.0035738119110269705,0.0058183738171351165,0.0035642651328979817,0.006477537679671588,0.005470416894748628,0.004381308596969568,0.005737792212300356,0.004887195453026082,0.0070265613226894175
2016-04-19,0.006079627992769135,-0.0012418296029211742,0.0004447263384720762,-0.013750101871282342,0.009334706898820141,-0.00705312831493494,-4.375406913436654e-05,0.001456658144640331,0.00279835331024562,-0.0016356330834606165,0.002349616393444235,-0.009256368591277032,-0.006147683582923844,-0.0013928056326399595,0.0005206762357035065,-0.012679353073426457,0.003154555898728706
2016-04-20,-0.017772470135248495,-0.008420901572857435,-0.014110600651235445,0.0020082215145518006,-0.004347219917332763,-0.004070581369764764,-0.008327267612192674,-0.009820700205828092,-0.01787289320968454,-0.00387488942963095,-0.004810658130054033,0.0050186147920879,-0.0035455594311554726,0.0016352781550637988,0.002587095659313571,-0.0062843763408504975,0.0009525238743710585
2016-04-21,-0.024555247334207754,-0.0133626101277479,-0.016787734253382265,-0.006966053775878226,-0.015117608743276395,-0.012931300329974582,-0.013702557793905543,-0.01494595344818124,-0.01804204241313401,-0.012981661372200392,-0.004659610876094046,-0.006633796208199362,-0.009937009972743743,-0.006856402461227985,-0.004794947594483125,-0.013736430640770578,-0.005378236571097927
2016-04-22,0.009001240201589602,-0.001071775432326037,0.00586229083153688,0.004533370172916495,0.0018771768454117852,-0.004854265714190804,0.002923839665099344,0.005598440486992958,0.0054566732240399,-0.0020408076350104058,-0.006786909798701897,-0.005335889876081224,-0.006638170755447539,-0.004719484874419893,-0.001364507375777198,-0.009062631170145007,0.0
2016-04-25,0.0022168986194613396,0.0013872030664124737,0.002225874092070509,0.006181310881397312,0.0031063261282769225,0.003055453387695802,0.002665581210011623,0.0026098087770844523,0.003791681857791416,0.003210356889155864,-0.0093741329253909,-0.011062406459124645,0.002602590858918803,0.00042892612597668486,-0.004038582796388466,0.003623748829181405,-0.001722622826713316
2016-04-26,0.005454163722980499,0.0028551685980280784,0.0023098509850154403,0.0017853450892272994,0.0025463470339749635,-0.0011462663002689772,0.001270606567958647,0.0002262476052385707,-0.00073634519944688,-0.0007433444515351495,-0.009033082609298446,0.0011082337779220373,-0.00037390145368666815,0.002188388934185296,0.002773130245161532,-0.004382685004341851,0.0014856457237260035
2016-04-27,0.013495849899626518,0.006295612064113816,0.008241533361900167,0.013510521746566317,0.005379989179972899,0.002771962221416551,0.005628479018628747,0.005906855289253027,0.007303314957882681,0.007588854696076489,-0.010219085844890738,0.0053213776985474555,0.0020273802838656476,0.010216048687278408,0.0012422640617768207,0.0016736177503995648,0.002058622262773646
2016-04-28,-0.004944829765470162,-0.008596901704236952,-0.004986571546438994,-0.012507657702514654,-0.008390400986414075,-0.008103936986239263,-0.005453111199508447,-0.0037587134250744603,-0.000725616725828528,-0.00720185856128988,-0.014361280192474422,-0.010199007521259747,-0.006594532633850639,-0.007037877847327939,-0.009507059951740504,-0.0043939777581588,-0.009075768008963259
2016-04-29,0.0028345457371943467,-0.00517953880136617,-0.0016385040081927974,0.0024214378956301493,-0.006696651819471164,-0.0023150212628859487,-0.002346697277933721,-0.0008371637173310638,0.00449889551310425,-0.003294264981179567,-0.020143585760396477,0.01388267011270834,0.00036827912820880913,-0.004552533163338571,-0.0041488457028956965,0.0008017763675402711,-0.0053990796817599
2016-05-02,0.009299011680545394,0.010052957229080242,0.0035322262787188976,0.011607283235737143,0.01933069145102629,0.014681092232112398,0.01001954339493504,0.009257113089239422,0.010097784589284921,0.012680310396429226,0.014618648502211031,0.014224157806525967,0.011824664941827115,0.004585137561591617,0.008261388192614804,0.014882647463297927,0.007948535998371309
2016-05-03,-0.007599990473198491,-0.005465982811905528,-0.013998868894407445,0.0027417720819237217,-0.015013662772961085,-0.0029982040972755504,-0.004272779579384187,-0.0029455753678216162,0.0010686835999978582,-0.004527274109283247,-0.0005740832631419353,-0.012755466721978227,-0.005127020135072921,-0.005298028864559629,-0.009686816514272603,-0.004117462077967666,-0.008703309179173724
2016-05-04,0.005381978765993167,-0.006187992650159032,-0.005144656157062917,-0.004142945109245898,-0.011509436889482043,0.0015509845806379085,0.0013774323463502307,0.002189073071904717,0.006146089871903128,0.0007333247845206124,-0.03402804285931858,-0.009350331182668061,-0.0014036552859493941,-0.00020858271509591972,-0.00835682176631231,0.0023231650349659306,-0.005578037316444462
2016-05-05,-0.0071713031505070725,0.00035201628559889753,0.0023012486971101926,-0.0030270260552476237,0.0006780685085572516,-0.000350785722218532,0.00043562109418773684,0.0007978068942342007,-0.00324696872792567,0.0038524864625316944,-0.0010986911592900002,-0.0006177013271403506,-0.0018287866272506496,0.00292089401485346,-0.0014270113290279977,0.0010160753732997127,-0.00019520730408151277
2016-05-06,0.01012186736270042,0.003039853435082395,0.007406186067182742,0.01091960760463858,0.013071512529800546,0.0069515447183241775,0.004411816950435115,0.0033998633404331213,-0.00046776055488195127,0.009477285480114889,-0.007383551968286613,0.0021670954256999913,0.007715763926421941,0.00580890936676496,0.004201127875901922,0.012504100587900774,0.0036591122454192604
2016-05-09,-0.006475781016682941,0.001450782319806554,-0.006086605827481017,0.005962003156658541,-0.015155364966001197,0.006072484802763472,0.003997287765921952,0.0036875699670823126,0.006077778223206008,0.004722691600308809,-0.026989511838237272,0.002971433945781218,0.003652200561275696,0.004993760800099096,-0.00028320432706098437,0.006949257492522682,0.000826219373352588
