Date,Clenow 动量 (Stocks on the Move),Minervini 趋势模板,HQM 高质量动量,"多因子动量 (FIP+偏度, Top5)",RSI(2) 均值回归 (Connors),动量 12-1 前 10% (Jegadeesh-Titman),52 周新高接近度 (George-Hwang),低波动 前 25% (long-only),低贝塔 前 10% (Betting Against Beta 多头腿),残差动量 前 10% (Blitz-Huij-Martens),短期反转 周度 10 只,12 个月季节性 (Heston-Sadka),一致性动量 (t−7..t−1 与 t−6..t 双前 10%),历史新高趋势跟踪 + ATR 止损,本仓库 C20 成交额加权 (strategy_final.py),本仓库 v6 动量 Top20 + 趋势过滤 (momentum.py),SPY 买入持有,成分股等权 (月调仓)
2019-03-11,0.012458571801454443,0.009171382402002425,0.010874445606737438,-0.0014188064292081203,0.010326547821132844,0.010972979140336247,0.010679707054525422,0.009896111645681535,0.009889981590015588,0.010022758213497499,0.01046252372692804,0.013484528644217408,0.013724671071089527,0.0075001673412124605,0.016901986478136392,0.012918715310337696,0.014501189617392996,0.013461898628451766
2019-03-12,0.0038003940144970866,0.004122927206258907,0.004348465100581339,-0.007223011258632273,-0.0023045195541098193,0.004835911565121788,0.004266314899106006,0.004021085128202996,0.0048070547037200985,0.005544529621337975,0.008042249122190804,0.0035770644214252164,0.004655864420522151,0.0026945310731735493,0.0027850734193679547,0.007262992720723014,0.0037708835151089026,0.002765165040702784
2019-03-13,0.0017287909067044231,0.004981241605521316,0.004766385269460429,0.006577062034232049,0.008754831306220073,0.0066612784039661345,0.004415352792947596,0.004271587965851195,0.002519499131441404,0.004307698092462146,0.014401236131484892,0.0003240190381501233,0.008273394536442016,0.006064448266050895,0.007685106712247261,0.004521740928587856,0.006619222947324754,0.006611958902341326
2019-03-14,-0.001726065765798037,-0.0009909451290641665,0.001969597533620771,-3.383407294257359e-05,-0.004871127270702892,-0.00026073980174755437,0.00020363684291308288,0.00023094027922064932,0.00019846421350658058,0.00021133467932543331,-0.0023786285132601005,-0.0030786107380413523,-0.002571926618016162,-0.004599781027882675,-0.0020821321073865484,-0.00047947474698772224,-0.0006396280189892023,-0.0015338841872622189
2019-03-15,0.006099726949997756,0.0048220130808162495,0.005848564524799317,0.02401448399525583,0.005568530888455103,0.004226481810367094,0.00484982654536945,0.002403787107358458,0.0029052021797423997,0.0018109148627581493,0.0016052878548159417,0.010814961455364386,0.004374481124551671,0.008641030139683257,0.005507361589583009,0.004026455180754693,0.004940220299609832,0.0035369031761984873
2019-03-18,-0.0004943905813084035,-0.0005153083692131012,0.0010736477101641203,0.00729870357107735,0.002059306265732852,0.0007497658964992996,-0.0007115294341775353,-0.0011439172705432713,-0.0038282859459920163,-0.0019264700113422384,0.007745520932990118,0.0014249841361068179,0.0023885988892354167,0.002204086766129508,0.003751679755595032,0.0007239049583918789,0.0036262362306509477,0.004437268515061082
2019-03-19,0.0008782769676927269,-0.001849171132005489,0.0030024342987796326,-0.006547699501128055,0.0006131915319879752,0.002305927628986033,-0.0024283672585617634,-0.0051905332636632984,-0.008433176003302078,-0.0007618469536523858,0.0033349504696992384,0.0010546436797269137,0.007390030871282901,-0.0008557342999150079,0.0026743505265002052,0.006046047643159608,0.00024795072823469155,-0.001749729163523309
2019-03-20,0.0015934787300819096,-0.0005980755117291284,-0.0016869252674115405,-0.004581976503345358,-0.0014821272106408717,-0.0008079545098800655,-0.0017769921072640772,-0.003593332857397811,0.003670731943747183,-0.0009574024858900094,-0.0015508086361922324,-0.0049110614328020845,-0.0009386729711486326,-0.0028249667980765874,-0.0016285369513557063,0.001927097720992796,-0.0030101183671235043,-0.006712612384455172
2019-03-21,0.014368201805395825,0.015192480294980926,0.016187518604423905,0.01769328708757259,0.025946637908245924,0.01811114066678064,0.01379162631840359,0.011377041349732893,0.015791570005391817,0.01168361260965687,0.004930290614158188,0.039638078426877325,0.018412409715751858,0.015036116512101964,0.014587832975080761,0.02243241504679738,0.011294814646404694,0.01307390599201562
2019-03-22,-0.009166826346109463,-0.011679689783285905,-0.017017670416331544,-0.024055759039015936,-0.015330367224224598,-0.012680921673377435,-0.009106168949204959,-0.003887495389234295,0.006158482521955794,-0.008896622518128654,-0.01777403495861107,-0.027108914659156463,-0.017039955815169573,-0.020755572728843975,-0.022537804915858564,-0.016103179712084397,-0.01924613667692776,-0.019457632063076245
2019-03-25,0.004962323543065903,0.0027087689934909643,0.002085691030109201,0.009797424518492802,0.003941413173425191,0.004913649055724514,0.0023863327299603193,0.0011084767187038538,0.0028740875496919283,0.004826583411691948,0.00279608555178936,-0.005869458961244575,0.0026134382161985986,-4.49167337414015e-05,-0.0008600472061969188,0.005760821701270292,-0.0007521783329599296,0.00037627336373732595
2019-03-26,0.006166586585554724,0.007283675828917721,0.007518746688049468,0.007837867640114725,0.007709103491157885,0.003846272130583627,0.007939378383856754,0.008102523556427297,0.006341315727135838,0.006978681038777534,0.01784349638493882,0.005294544326532825,0.0034143460619753584,0.008769630667832215,0.005954487254534044,0.004113743597091726,0.007453866942856102,0.007973423560950538
2019-03-27,-0.003943210342696988,-0.0059352520958843085,-0.006328058594396653,-0.0017358187249266197,-0.005796039135260503,-0.007469572016800208,-0.004152168991585332,-0.0032822342338028063,-0.00590132280810717,-0.004726848530796355,-0.004655126304374169,-0.012476413515598712,-0.007508398963186856,-0.0047503608646787985,-0.005503230558310805,-0.008392085306664078,-0.005228894011764518,-0.0033647324182966088
2019-03-28,0.002258744179788015,0.0024506974831920384,0.0038741001759606884,0.0033044056496244452,0.00582260191398831,0.0047618852598292375,0.0028843518414612274,0.0015585840967038032,-0.005310490252632291,0.0032096309919424177,0.010255701219576729,0.0022026737772952404,0.005776291416827183,0.0024241811146579824,0.003987904916622083,0.0054956324809504395,0.0037903957363571994,0.005490188432301974
2019-03-29,0.00963039023959505,0.005549335488350851,0.008504407264163369,0.013645045171351311,0.011886180545409054,0.005758138726760552,0.005932240954908628,0.004223621381575865,0.0030132013401772666,0.0032693333083397007,0.004779192875984457,0.018182373060144284,0.0069326399853643205,0.00897604415586866,0.007902790541346655,0.004353697551886972,0.00630562115571931,0.006454840861659971
2019-04-01,0.0045943314023414086,0.003398837334904741,0.00868269423591872,0.01427117190774448,0.019490847352257045,0.0023224894359749845,0.003105733432902287,0.0018405671087616462,-0.006794258103544778,-6.776357761656431e-05,0.018347580182085585,0.013421630152623413,0.006839151104956931,0.0027532244720256454,0.013886253638324362,0.005899461613371467,0.011859033390000606,0.012108033265396332
2019-04-02,0.0031428269886085583,0.00011820433204882971,0.0005872537270527347,-0.0069140749131498,0.0019146737882278168,0.0006259336097645017,0.0008140704020379747,0.00019855909015815184,0.0016113340490389418,0.0006355748755916443,-0.003958981756110713,0.003606816364109572,0.0008138968281832983,-8.577086160532115e-06,0.0017532120698185137,0.0014776604019792641,0.0004898291947015299,-0.00035068707456649916
2019-04-03,-0.0012754895528377488,0.00042087751163104054,0.0007120198397531811,0.005180734696681259,-0.0009452418451412019,0.002266880849809589,0.0007437291100376138,0.00015715285980391614,-0.0028607598309227512,-0.0019592964615290764,0.014802025473429826,0.007913106962234153,0.003212873075711835,0.0005948750922524801,0.0050911341583305,0.007736927606945209,0.0015737822029735504,0.002921561493108664
2019-04-04,-0.0055651388725076,-0.004611465318625368,-0.0055609450191672705,-0.01075164752521527,0.005463426235396087,-0.00316841651815991,-0.00330009183747386,-0.0011720333347468603,-0.003802853125874526,-0.001028858630072944,0.005173311792684874,0.004345803559446049,-0.002168504014760187,-0.00546575207808932,0.0027619793064506126,-0.008020845811273028,0.0026529663901717626,0.0034589689104912134
2019-04-05,0.0043596567709987145,0.005657689223607596,0.006093828171632762,0.002294504521891629,0.0037860223886247795,0.0049985341419666205,0.0058205129833835065,0.005363209563890832,0.009048071254255947,0.008672779557801373,0.008453716832580806,0.0071750331886318575,0.006772492269086919,0.002136720273230952,0.004791657048197714,0.006153368751976883,0.0048402911406961735,0.0065378620790030794
2019-04-08,-0.002069790086033676,-0.0005525815484336586,0.0017893018677856004,-0.0008645170370136182,-0.0051685585977915595,-0.0021487856701928165,-0.0019501956208032968,-0.002364136044883101,-0.005091986922047609,-0.004523245329255708,-0.0025972982030041166,0.0009272207643857939,-1.2630588436610656e-05,0.0015919283815956794,0.00016733120199875879,-0.00045630136313554165,0.0007626927158952412,0.00038325873901655166
2019-04-09,-0.005727416752066512,-0.004248651438227572,-0.0031086933805969216,-0.012425187257548733,-0.0011522852728290474,-0.006877884009659026,-0.002708037270508639,-0.0029329722776535797,0.0020896584328610164,-0.005072781081674378,-0.003090337843385849,-0.007290751228156898,-0.005452227230684625,-0.0035517160883173776,-0.00712489041456284,-0.0048757898715944565,-0.005124916599846374,-0.008439073790108378
2019-04-10,0.00567425602696529,0.0039744665278466694,0.005081725534438816,0.005426227198227658,-0.0011551448592037705,0.008016441001557916,0.003508627787209181,0.0022581932536759807,8.844833926343986e-05,0.0069639303901547515,0.0023408638634626324,0.005758206140941151,0.006332870753461157,0.0034991378038817396,0.004692897026485322,0.00742451176380025,0.003411022997592772,0.004987317546266918
2019-04-11,-0.001765127254130789,0.002355270605497648,0.001226464186327444,0.006587277151934146,0.0029339884751117236,-0.000816419770722264,0.0010774318802729789,0.0019324499430534506,0.0034282915566200994,-0.0009407652632914018,-0.004378382139539158,-0.004420341533291293,-0.0021425527964485723,0.0002813736768061026,0.00037550412029124347,-0.0016949785116943368,-0.0002774295637163471,0.001798446773476071
2019-04-12,0.002790913758274775,0.004951297612868794,0.003978207576240622,0.0010176355735764349,0.0065044840631812515,0.000995525273669697,0.0044318567893374735,0.006188461202908653,0.0027527827598803193,0.0014058599706556862,-0.000965003163685146,-0.0010013174939235447,-0.0014197959153338935,0.0061668972549572786,0.0049994525570428335,-0.00018657977317227656,0.006765772774232737,0.0068870290096788335
2019-04-15,-0.001452548525916968,-0.00042114496289860523,-0.0015315572089858547,0.004966100213004555,0.0036088399578597394,-0.0003162278332952365,-0.0007915734483349214,-6.216910068249117e-05,0.00038186847486784686,-0.0011759756661263478,-0.00024158007627185247,-0.00036549732724005233,0.00042555101440632404,0.00033234421491146036,-0.001827334555940085,0.000999563952918402,-0.0006548982126711733,-0.0021498002528387433
2019-04-16,-0.0013050051251751727,-0.005379196197237913,-0.007699553736606092,-0.003351448734200085,-0.009689875741876497,-0.013520461064410258,-0.00946326374296082,-0.007124637546757746,-0.014035937299782676,-0.017959927996825213,-0.0014437997948448023,0.002625241057933159,-0.012656109391461556,-0.001608642310179098,0.0033385964237379,-0.01481205683072179,0.000655327385404636,-0.00020824398166982555
2019-04-17,-0.008894448683061572,-0.006968783779572692,-0.010533978849362562,-0.006396020555535287,-0.01309532025994268,-0.014604865861256715,-0.008915913622968036,-0.0051384354486285165,-0.0044237038178502755,-0.011353705939033249,-0.014077310587190542,-0.0047190461500285896,-0.012503821987792468,-0.0035118710445898728,-0.0017026701704645647,-0.017682780696082857,-0.002446979471211641,-0.005136948457977165
2019-04-18,0.005502573821533723,0.00236790632273481,0.003923397751784497,0.006878485289598495,0.0020372725088090796,0.004921368744590717,0.0037955045884714798,0.0024849854498786503,0.0027084059387724505,0.0009935226091357591,0.006359975203504833,0.00025430698205672407,0.003839830473093016,0.0003527736079708926,0.0021207126499086563,0.0025234277135492986,0.0019693963662508196,0.0021639169860495156
2019-04-22,-0.0008771671417202444,-0.0029182558430674308,0.001250472409725386,-0.0022709465703014096,-0.0022044588030362454,-0.003281047526564637,-0.002299814224772365,-0.003611505744278286,-0.0027739079748034,-0.008582296144273627,0.010827206431595173,0.012065130009950954,-0.002183403819782563,-0.002604541698972027,0.0022495175275462982,-0.0003660790543629827,0.0008617224305174087,-0.002692544380329874
2019-04-23,0.009532369963649,0.007069629385222464,0.006224313812396782,0.008449437446096207,0.01429175045586982,0.01293473620383017,0.007932974626547573,0.007516447267716192,0.0030611726436352397,0.012222195886361458,0.01722251369511068,0.011460854654995842,0.00885070631388046,0.006036259293275335,0.00899709731900208,0.014963342176264216,0.008991615879764936,0.009018194252955542
2019-04-24,0.005046772098864626,0.0004896061508766906,0.0010180579300993807,0.00015639911693632238,-0.00044652301156955336,0.004693972771432444,0.002539485500181178,0.002224668192122967,0.004561065407946522,0.00624880668199768,6.822159430116734e-05,-0.006588953104406417,0.0010136273477178567,0.0030627888050237203,-0.00215766769947223,0.0039554862765881,-0.002219414289000965,-0.0008138430648499873
2019-04-25,-0.013125336381643132,-0.004259441686660255,-0.0035667672966399116,-0.0038743215672761688,-0.014955285023371779,-0.00168380897093692,0.0011147152579708429,0.0012361885795922273,0.002391086224433355,0.00012838571966287808,0.01277112322815995,0.005512644007841454,-0.0007102508809053553,-0.003627671228285089,-0.0013564444451729554,-0.00535688864672613,-0.0006157715821822896,-0.005070794790152737
2019-04-26,0.004791685916689879,0.0044998467964971756,0.004951188809409688,0.01022928311907695,0.0049787088157701165,0.006415208076321391,0.005072489506264658,0.00522717265169208,0.004754249359616015,0.004133537409658103,0.01356029497252428,0.009941328401976784,0.008260255111619406,0.0018828601483831336,0.004143514029392845,0.004186787953217917,0.0046567491034332775,0.0060278885821948075
2019-04-29,-0.0028816975872477343,-0.0014789049960257945,-0.003112993968717739,-0.005931103293686398,-0.0042801967318845165,-0.006517569479109546,-0.0036468351059425396,-0.002247443840799174,-0.007457867589324742,-0.007738626156826128,-0.006914244053572684,0.00019294017531494874,-0.005379952060959222,0.0012021496111617243,0.0013828213064724867,-0.006676672972858191,0.0015679928925083075,-9.159537868897397e-06
2019-04-30,0.00650061201359902,0.00861506047131291,0.006551215228354368,0.005648874243527034,0.008530991331017571,0.004214790763075128,0.009503416535442868,0.010795450638086351,0.015241531135739067,0.0077491095203377925,0.0004950171383595215,-0.004350834978307315,0.0049693622085127155,0.0018117109911105179,-0.0009226074825817339,0.005009543726796879,0.0005100280411145519,0.0033668041868386575
2019-05-01,-0.015463827486790658,-0.012696239442503207,-0.013546115240715778,-0.01657841436701089,-0.0206841699859982,-0.01732586030716285,-0.010585828534456292,-0.00878959136857146,-0.007216592196716255,-0.011399365459883397,-0.014443002031613179,-0.01098733110526182,-0.012387527645693577,-0.010330547503535419,-0.006403772041799919,-0.0179797539404542,-0.007516357277685737,-0.009893591823232517
2019-05-02,0.004444507524567815,0.0019794076700346283,0.0057607571836652575,0.014563772989597165,0.0022734165183893795,0.009311775149159457,0.0026417072781851915,0.001060478655443746,-0.0004538015950683619,0.005476293820832054,-0.0027699788912792034,0.005918647305557689,0.009173608530225436,-0.00043127429892814476,0.0003392409603454109,0.011808884962006438,-0.002158593875614123,0.0005751098355807156
2019-05-03,0.007977979422254243,0.006362176969370647,0.008016186686110588,0.007319426097443897,0.005173875274204004,0.005122540109834728,0.008008472705434798,0.0063962037808488244,0.006792821743859242,0.004729880361814018,0.006473866238960281,0.010444189867884352,0.003645292003484266,0.009248946794480004,0.010174512682518455,-0.0008803256432720634,0.009787422528857448,0.00910618068281118
2019-05-06,-0.0005436782796790982,-0.004442434506743741,-0.0067202020185132905,-0.004847073500388114,-0.0063991403693630326,-0.0005120021333035126,-0.00393441228232524,-0.0024497654801218967,-0.002560392922784253,-0.001184424237951947,-0.009697738076765227,-0.015246606312223762,-0.0015700173935677883,-0.005832093731886536,-0.0059835568887693456,-0.004019719910036621,-0.004115060977269103,-0.004900761555432694
2019-05-07,-0.01760314743082724,-0.012826684652975777,-0.018020409717694186,-0.01549168133970204,-0.0158572049889859,-0.018515982629528548,-0.014200005263510772,-0.011181988983707807,-0.0055108076049100625,-0.014963954644819236,-0.012346036506222992,-0.025230424145903464,-0.015680943903122593,-0.015343273764946758,-0.01817074527564789,-0.019717391737477642,-0.016699885431018524,-0.015832714373228682
2019-05-08,0.003656185254310774,-0.0008563934507437132,0.00039962507399956616,0.005078873757118275,-0.0057155487304019524,-0.002461337605348572,-0.0008217620960990302,-0.0028572861166425764,-0.007941710354954598,-0.0018603572389982584,-0.0007124387400270589,-0.0034018061494622376,-0.0006735379496023809,-0.0009476631209717546,-0.0019438963180135383,9.427279938185496e-06,-0.0013891189896835243,-0.002233185682091766
2019-05-09,-0.0017072887914001077,0.00047437192337902246,-0.0015115561844592268,-0.0051160684892154005,-0.0016800885477988696,0.000457767590798033,0.0003985472947464043,0.0006383914911236264,0.001575360312212034,0.002278568944862249,-0.012264617811760048,-0.007390414033077603,0.0005630801488060492,6.0316577453755694e-05,-0.0035208713353334646,0.0020219630791298644,-0.0030256876153683665,-0.0008341556266729189
2019-05-10,0.0011861009335597224,0.007379332853791683,0.0057099705585288395,-0.0017204181949598853,-0.0013712254805622328,0.004018099999804492,0.008832809673356248,0.01176404067911253,0.014270467277055887,0.006404886010869247,-0.0019321580472424218,-0.0019305080031296075,0.006499759806617735,0.003733101141201207,0.002667976275762122,0.006749214992225877,0.005023196547011111,0.0040165180116940105
2019-05-13,-0.03126764061878171,-0.013839169025314506,-0.02708651541474524,-0.022699802163032905,-0.037439049686154253,-0.020104797427056096,-0.013708358328647523,-0.005977262966800061,0.008424000636847945,-0.00634918363635114,-0.02147976895454419,-0.04687919396384946,-0.014935817785681853,-0.0127972010408335,-0.028718306238600534,-0.018757057155837507,-0.025130261638928286,-0.023202619914838456
2019-05-14,0.018351647471624963,0.005287673789715167,0.014131637696624042,0.018352691333683457,0.012594538683423131,0.008356459923241348,0.006035107831502941,0.0015351049427689638,-0.004157018372273692,0.0025448352852755706,0.02004092125581649,0.014470242322299546,0.004796914874607277,0.007886927083094094,0.009957637226882383,0.008901860102136469,0.009043685658776335,0.008969495042947136
2019-05-15,0.008413179380367555,0.00522417137030721,0.007290405760555511,-0.004549929619216546,0.0037239022598096905,0.004055849386951477,0.0031691026609738937,0.002278811021198038,0.0011862612737957878,0.0036948744984781675,0.007560444890677855,0.01162358599878711,0.002366282228007665,0.005881130104482139,0.006570817041312872,0.00456540121037652,0.005857466669093592,0.003152919649045888
2019-05-16,0.00730640376289584,0.009465883191319687,0.009851764821695173,0.018025818834037127,0.009912711165063695,0.009229754562623295,0.009934404465939364,0.00844318120936662,0.005008416711679668,0.008088702893156306,0.0031599846410606007,0.0005468536625725275,0.008568990346589677,0.005916127660522815,0.007897577841819605,0.008978919925246898,0.00926148279160155,0.006429087761417224
2019-05-17,-0.009186123983559181,-0.002413709174707355,-0.008225036456295111,-0.005830709088796494,-0.007298275052107048,-0.006980980565251574,-0.003697211043306818,-0.0003554730868912812,0.005000363251273186,-0.0005599489754625449,-0.022499006265652016,-0.013728746462228558,-0.0027556212849531186,-0.0030784833185581845,-0.007714864318226749,-0.0066266120934156845,-0.0064650923123060755,-0.006056884438051443
2019-05-20,-0.018609829546012875,-0.005984730558993671,-0.013597539575459889,-0.01678485004503924,-0.010200509253700902,-0.00941201367507704,-0.006248532522113473,-0.0027709292068998333,5.434214674492133e-05,-0.00393890652861818,-0.027003508754336165,-0.023270423781462175,-0.0071328212684252535,-0.006128899199447275,-0.009250023963622574,-0.012494057776833168,-0.006612044848290477,-0.005687205678145595
2019-05-21,0.010311959595805893,0.005145276910033152,0.01234697048173337,0.010274304557917705,0.011285947655988934,0.01073719040366693,0.007097973213706728,0.005602257314930446,0.0008462490109013486,0.008682350140638243,0.01811621461144619,0.017694982987232172,0.010186700566580678,0.005031690603628407,0.01026899671189119,0.010514461617960779,0.009015295130750278,0.01022325424131479
2019-05-22,-0.011900267242770253,0.0024806674847471163,-0.004076969230127106,0.007431670436169655,-0.013806769453917655,0.0007332920104789115,0.001683061278729824,0.0023157577883854974,0.005578467605818328,0.005575846678180871,-0.02266801395022894,-0.010806848363175383,0.0026485085519013874,0.002125526560396313,-0.0041910708531752005,0.004735861485702706,-0.0030710421828000767,-0.004187974717346832
2019-05-23,-0.01600453835495542,-0.004631562068839466,-0.013940191004369119,-0.010917579669254735,-0.009101899827372122,-0.011258866650767582,-0.006438694787096237,-0.001361508627962177,0.0060278984906173266,-0.0014692394907750972,-0.023584360510417568,-0.02285365433706909,-0.006501394988007447,-0.009106112073196638,-0.014305163583511556,-0.011221475184435484,-0.012218897587297328,-0.011143642782998642
2019-05-24,0.0020833079403434086,-0.0013193705780914797,-0.0009364138339130688,0.00317663362907635,-0.0074431491635119735,0.0018278984190315825,0.00045306536016394993,0.0016498488534201772,-0.0005415161306122132,0.0006174677937061846,-0.0010323588126197481,-0.0006493961753708825,0.001158109330799071,-0.00015080049197978838,0.0011326149396346204,5.250051336922791e-05,0.0022685396821873205,0.0017823499241597118
2019-05-28,0.0006559610281610748,-0.009222736425604606,-0.0026771087401006735,-0.0016383559465059858,-0.004957515852077699,-0.00415322334863006,-0.008927719935529748,-0.01117391342307546,-0.015374430463255172,-0.010816744527594254,-0.014297103245031837,0.0049331364595822675,-0.006682692668137837,-0.007982950409387459,-0.006233917266719369,-0.0009246739648573633,-0.00930087538075608,-0.010722118708713754
2019-05-29,-0.015831365392295127,-0.010269239061864102,-0.005304916310759132,-0.014489234096265742,-0.006317978856893847,-0.01116210137139316,-0.007837626544548067,-0.0064170570344392035,-0.011904194211363581,-0.01107043677155237,0.0001116275340508735,-0.009877179909642363,-0.008489906315914092,-0.0069409941067896525,-0.00784976766978892,-0.009884376477173875,-0.00671054925591652,-0.007297868220964688
2019-05-30,0.006748927449563357,0.007403172324226954,0.008204549623735099,0.007969848535304847,0.016319570449980506,0.010470181517597932,0.007125460380593316,0.0033125562656253714,0.0016163169069836473,0.006840248473019308,0.0006840324927404298,0.003425683604138912,0.01062080433837623,0.0013779036345047944,0.001996140682965798,0.014823087117257275,0.0027314629946322277,0.001776531002339097
2019-05-31,-0.006237637612772476,-0.000809593391583908,-0.011973998955798064,-0.008038836720014694,-0.01744875787353915,-0.007367053310251197,-0.0033093233174301853,-0.0009527218317200276,0.005518591307098391,-0.0003439810182067468,-0.02073817187521804,-0.02083596877336244,-0.0037931069563721144,0.0011300636676521898,-0.014563550738460567,-0.010162594331080585,-0.013475451644590297,-0.010649878373120376
2019-06-03,-0.003213948979590737,0.005450282797061483,-0.005402578412910681,0.0018410704785779542,0.00997080024405379,-0.0034074207924215654,0.002719526917427023,0.007873176233295929,0.011586229030339266,0.0031167238108543464,-0.005204412591709021,-0.017675558725934678,0.0038975265538078417,0.009589204165566394,-0.004880302104882524,-0.0041109619133280016,-0.002542853601741002,0.006035199743649545
2019-06-04,0.02340061471612989,0.009279602344549305,0.011970009618527237,9.107143159896609e-05,0.03054152488604,0.018817084145230277,0.011742941494256233,0.006499195836191933,-0.0012316612240826973,0.006766527094272098,0.028750147853690747,0.035188075208865195,0.012380910979121557,0.009596384070984095,0.02693700261756473,9.107143159896609e-05,0.021706807737045697,0.022263988326195385
2019-06-05,0.015024169741362515,0.01817454716827984,0.018172112140076004,-0.0009093253934194172,0.013533020681978484,0.01490441921441619,0.01682148062325788,0.016445700855813407,0.022442561881548022,0.02031943407356803,-0.003950270092733845,0.004473110087913923,0.014593621060243901,0.013952088933208377,0.005873394831431547,9.067460658058289e-05,0.008661984523804511,0.00792028156652933
2019-06-06,0.010408689238789463,0.007210332712082491,0.00875760610432158,0.008016308449674455,0.012834808378258393,0.009951391799097051,0.006084184071293476,0.005159873572267309,0.006088029859353553,0.008877738630368948,0.003755098984659984,0.014876265705997701,0.009906905485605164,0.009153819414987148,0.00724799148968479,8.948413152543324e-05,0.006502578914892032,0.004465991438905995
2019-06-07,0.008298913753125936,0.007024303353795216,0.007989599190294981,0.011517604289331454,0.0054752647209620735,0.009958131003606475,0.0067234448051222175,0.0025625111006610706,-0.0020383209073588067,0.0036668180784240963,0.007978578077520691,0.011299204169262339,0.006882297927372546,0.008563849878362336,0.011304206016065584,8.78968219908457e-05,0.010007219190265815,0.006956153973261698
2019-06-10,0.007815276376607661,-0.0023075856831649465,0.002161160104066378,0.01079461054862194,0.004670099896998516,0.002612815331453128,0.0011467561014682822,-0.0014357325589478191,-0.005292023529232876,-0.00168987023228531,0.003177149905720273,-0.0008893774767299094,0.0003995061762293831,-0.001538729182083259,0.006685826749826788,8.809523923056467e-05,0.004588542174046806,0.004026045004312909
2019-06-11,-0.004197274293391239,-0.003068060096347338,-0.00580410302139097,-0.0091693912820744,-0.0023270000249937866,-0.0021536147972474455,-0.0036129272856119717,-0.0029240458677168998,-0.004095073233869199,-0.0020398207067789534,0.00664866655126346,-0.0050061832135245695,-0.0007777640791215022,-0.004450596616022222,0.0002839134520607072,8.781746266380189e-05,-0.00024166423352844912,-0.0007415123255715467
2019-06-12,0.0013425205240541302,0.003369490197421424,0.003996567264223542,0.001554735310662416,0.0012198984905941379,0.0042904019377526855,0.003919423447317955,0.004809680225572872,0.009555093412316544,0.006258190299155317,-0.004318702384565827,-0.007879999488876056,0.004060393609028637,0.003042120002957865,-0.004532731063882177,8.591269689892965e-05,-0.0017656006866761942,-0.0012320776318032768
2019-06-13,0.0012113201526340928,0.001650765761548204,0.0004296138946206022,-0.0008901155351904153,0.005669032650009064,-0.0007551379567340223,0.0008886233957493628,0.0006130792630357287,0.0013836922826661428,0.0019679571851978937,0.010167963547815082,-0.00216746961747209,-0.00043917238863096903,-1.6007188389322843e-05,0.005282070345492412,8.4920639083499e-05,0.004126116446968364,0.006700778866602071
2019-06-14,-0.0026333580231420162,0.0022311987543769075,0.0013745171023359923,0.00134071553108204,0.0006849778393307844,-0.001277185299157474,0.001904096991830861,0.004682775873108891,0.007939395385929025,0.00449833639724728,0.0008648645236718477,-0.009950023538001803,0.0004996817588793522,4.8272849536673e-05,-0.003682559292011536,8.432539682539683e-05,-0.001104775154269877,-0.0029004925395197502
2019-06-17,-0.007217615970322937,-0.003152398837009012,-0.0035767474470673882,-0.0006479927858528409,0.005864894681823991,-0.004281041818565791,-0.0024725326903452627,-0.001969073081401152,-0.0026452699473053774,-0.005363356590401687,0.008198254019953803,0.0035367508929885316,-0.0011021593716719887,-0.004157647235924933,0.0017459407860698796,8.484127029540047e-05,0.0003802011935256644,-0.0012972893778618252
2019-06-18,0.005577090078806684,0.003857129353157843,0.0008654541799000604,-0.0027115545657279303,0.017341013606145334,0.008324578795662809,0.004331070239678747,0.0012210775298816538,-0.004193850483953469,-0.0007179796199798054,0.02902123009483506,0.015638319059371252,0.007470947681116716,0.002453565015739601,0.013368832928775182,8.603174535055008e-05,0.010471091452230796,0.010080122406677314
2019-06-19,0.007070803535625628,0.006742626402625846,0.007826953772672039,0.014453994543682208,0.007118302651977312,0.008398683724403281,0.007055928674203998,0.005637671760188152,0.008297578126938066,0.006205794842296148,0.0019368525701155552,0.00804977698233281,0.0074296816596397044,0.005474837769785018,0.002927340792944169,8.432539682539683e-05,0.002257292183271309,0.0037751656823935354
2019-06-20,0.0037448659515053563,0.006556626936496424,0.005300514901852438,0.00569057760783325,0.007456934873231025,0.00861354485027085,0.008142348460496595,0.006113275171502101,0.006127910697712065,0.0056174388110543545,0.007890873110278933,0.003831687038838923,0.005778653313637,0.005956161028365419,0.009077754068784806,8.246032018510122e-05,0.009554196368861678,0.008876895670163185
2019-06-21,-0.00496490697986121,-0.0044425433802707665,-0.006865321946208832,-0.002107656941807964,-0.012238825024628733,-0.0057140728656612065,-0.003999785796139386,-0.004108132928060212,-0.0015970445081565955,-0.00419249809624112,-0.0061821836622483525,-0.0019511345551201428,-0.0038852458301237196,-0.0029579984483433914,-0.0019502179543052461,8.154762169671437e-05,-0.001453734931827988,-0.0024380719930392706
2019-06-24,-0.0037605291145860024,-0.0009613616919915008,0.00023176552667728988,-0.005520258270301866,-0.009219483699884332,-0.001694463640227877,-0.000484028458333483,-0.0004722277009163942,0.0005870662818859924,-0.0006990619240221428,-0.004514644174903184,-0.002119894075609541,-0.0008341581414578216,-0.0003168978727109608,-0.0020584931678246203,8.16666701483348e-05,-0.0012244272310587556,-0.003944889719949222
